Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Nacionality,Age at enrollment,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Approval_Rate_Sem1,Approval_Rate_Sem2,Grade_Drop,Total_Units_Failed,Total_Units_Approved,Avg_Grade,Approval_Rate_Trend,Financial_Risk_Score,Scholarship_Debtor,Total_Evaluations,Enrollment_Drop,Mature_Student
0,0,0,1,0,0,0,11,8,0,20,7,22,1,0,23,133.1,128.2,7,11,18,11,15.09090909,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,1.0,1.0,0.5909090900000002,0,17,14.795454545,0.0,0,0,25,5,0
0,0,0,1,0,0,0,11,16,0,17,22,26,40,0,31,164.0,131.8,7,14,19,13,11.35714286,0,9,14,14,13,12.0,1,9.4,-0.8,-3.12,0.9285714285714286,0.9285714285714286,-0.6428571400000003,2,26,11.67857143,0.0,0,0,33,0,1
0,0,0,1,1,0,0,0,8,0,0,0,24,40,0,21,123.0,118.8,0,5,9,3,10.66666667,0,0,5,13,2,12.5,0,7.6,2.6,0.32,0.6,0.4,-1.8333333300000003,5,5,11.583333334999999,-0.19999999999999996,0,0,22,0,0
0,0,0,0,0,0,0,9,0,0,17,23,17,33,0,32,147.0,133.3,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,1
0,0,0,0,0,0,0,14,16,12,6,22,25,43,0,22,110.0,128.2,7,12,12,7,11.0,0,5,5,5,5,10.6,0,8.9,1.4,3.51,0.5833333333333334,1.0,0.40000000000000036,5,12,10.8,0.41666666666666663,1,0,17,7,0
0,0,0,1,0,0,0,4,2,0,6,7,30,44,0,38,100.0,107.0,0,5,12,1,10.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0.2,0.0,10.0,9,1,5.0,-0.2,0,0,22,0,1
0,1,1,1,0,0,0,0,11,0,17,23,29,41,0,18,151.0,134.5,0,7,7,6,14.2,0,0,7,7,6,14.2,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,14.2,0.0,1,1,14,0,0
1,1,0,1,0,0,0,9,16,0,17,22,29,43,0,37,120.0,138.1,0,5,8,5,13.0,0,0,5,11,4,13.33333333,2,16.2,0.3,-0.92,1.0,0.8,-0.3333333300000003,1,9,13.166666665000001,-0.19999999999999996,0,0,19,0,1
0,0,0,1,0,0,1,1,5,0,7,7,22,42,13,18,184.4,184.4,0,6,8,6,15.0,0,0,6,10,5,14.33333333,0,11.1,0.6,2.02,1.0,0.8333333333333334,0.6666666699999997,1,11,14.666666665000001,-0.16666666666666663,0,0,18,0,0
0,0,0,1,0,0,0,9,11,0,6,7,29,42,0,26,130.0,105.8,0,7,12,3,13.76666667,0,0,7,11,3,12.06666667,0,13.9,-0.3,0.79,0.42857142857142855,0.42857142857142855,1.6999999999999993,8,6,12.91666667,0.0,0,0,23,0,1
1,1,0,1,0,0,0,0,8,0,0,23,23,40,0,18,158.0,155.2,0,5,5,5,11.8,0,0,5,8,3,11.0,0,9.4,-0.8,-3.12,1.0,0.6,0.8000000000000007,2,8,11.4,-0.4,0,0,13,0,0
1,1,0,1,0,0,0,0,9,0,6,23,29,43,0,19,160.0,152.0,0,6,7,6,13.85714286,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,1.0,1.0,-0.14285714000000027,0,12,13.92857143,0.0,0,0,13,0,0
0,1,0,1,1,0,0,0,11,0,6,7,24,42,0,20,129.0,127.3,0,7,7,6,12.63333333,0,0,7,7,6,12.63333333,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,12.63333333,0.0,0,0,14,0,0
0,0,0,1,0,0,0,9,15,0,17,22,25,39,0,34,133.1,116.5,0,7,11,1,10.0,0,0,7,7,1,13.0,0,16.2,0.3,-0.92,0.14285714285714285,0.14285714285714285,-3.0,12,2,11.5,0.0,0,0,18,0,1
0,0,0,1,0,0,0,10,5,0,0,33,24,38,0,24,133.1,128.2,5,11,29,9,12.0,6,4,10,21,9,12.55555556,0,9.4,-0.8,-3.12,0.8181818181818182,0.9,-0.5555555600000002,3,18,12.277777780000001,0.08181818181818179,0,0,50,1,0
0,0,0,1,1,0,0,4,0,0,0,0,24,1,0,18,137.0,143.3,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
1,1,0,1,0,0,0,4,10,0,6,7,25,41,0,18,118.0,121.2,0,6,12,3,10.66666667,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,0.5,0.6666666666666666,-1.3333333300000003,5,7,11.333333334999999,0.16666666666666663,0,0,21,0,0
0,0,0,1,0,0,0,11,2,0,18,7,25,38,0,20,120.0,118.3,2,6,6,6,12.16666667,0,0,6,7,5,14.0,0,12.7,3.7,-1.7,1.0,0.8333333333333334,-1.8333333300000003,1,11,13.083333334999999,-0.16666666666666663,0,0,13,0,0
1,1,0,1,0,0,0,4,6,0,0,7,29,42,0,18,120.0,117.2,0,5,8,4,13.5,0,0,6,10,6,13.625,0,11.1,0.6,2.02,0.8,1.0,-0.125,1,10,13.5625,0.19999999999999996,0,0,18,-1,0
0,0,0,1,0,0,0,0,11,0,0,23,1,41,0,19,130.0,120.0,0,7,7,6,14.56666667,0,0,7,7,6,14.56666667,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,14.56666667,0.0,0,0,14,0,0
1,0,0,1,1,1,0,4,6,0,12,15,23,38,0,19,138.0,125.4,0,5,10,3,13.33333333,0,0,5,9,4,10.75,0,8.9,1.4,3.51,0.6,0.8,2.5833333300000003,3,7,12.041666665000001,0.20000000000000007,0,0,19,0,0
1,0,0,1,0,0,0,0,6,0,18,7,25,39,0,19,126.0,130.2,0,5,7,5,10.2,0,0,5,8,3,12.0,0,10.8,1.4,1.74,1.0,0.6,-1.8000000000000007,2,8,11.1,-0.4,0,0,15,0,0
0,0,0,1,0,0,0,11,11,0,18,23,29,39,0,20,130.0,100.0,0,7,11,6,11.61666667,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,0.8571428571428571,1.0,-1.3833333299999993,1,13,12.308333335,0.1428571428571429,0,0,18,0,0
0,0,0,1,1,0,0,0,13,0,17,22,25,43,0,23,121.0,116.5,0,5,7,3,11.33333333,0,0,5,5,4,11.25,0,7.6,2.6,0.32,0.6,0.8,0.08333333000000032,3,7,11.291666665000001,0.20000000000000007,0,0,12,0,0
1,0,0,1,0,0,0,11,8,0,0,15,1,1,0,28,151.0,111.0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,0.4,0.0,10.0,8,2,5.0,-0.4,0,0,18,0,1
0,0,0,1,0,0,0,0,15,0,0,15,25,37,0,19,122.0,113.6,0,7,7,7,13.85714286,0,0,7,7,7,14.28571429,0,11.1,0.6,2.02,1.0,1.0,-0.42857142999999986,0,14,14.071428574999999,0.0,0,0,14,0,0
0,0,0,1,0,0,0,4,10,0,17,22,27,41,0,19,102.0,102.0,0,6,8,5,11.8,0,0,6,8,5,11.6,0,10.8,1.4,1.74,0.8333333333333334,0.8333333333333334,0.20000000000000107,2,10,11.7,0.0,0,0,16,0,0
0,0,0,1,1,0,0,4,15,0,6,7,24,41,0,18,125.0,128.5,0,7,9,6,11.5,0,0,7,8,7,12.71428571,0,13.9,-0.3,0.79,0.8571428571428571,1.0,-1.2142857100000004,1,13,12.107142855,0.1428571428571429,0,0,17,0,0
1,0,1,1,0,0,1,2,6,0,0,15,25,42,18,21,133.1,100.0,0,5,5,0,0.0,0,0,6,8,0,0.0,0,11.1,0.6,2.02,0.0,0.0,0.0,11,0,0.0,0.0,1,0,13,-1,0
0,0,0,1,1,0,0,0,9,0,6,0,29,2,0,20,125.0,123.6,0,6,10,4,11.0,0,0,6,9,6,11.83333333,0,9.4,-0.8,-3.12,0.6666666666666666,1.0,-0.8333333300000003,2,10,11.416666665000001,0.33333333333333337,0,0,19,0,0
1,0,0,1,0,0,0,0,10,0,6,0,29,42,0,21,120.0,117.2,0,6,8,3,12.0,0,0,6,9,1,11.0,0,15.5,2.8,-4.06,0.5,0.16666666666666666,1.0,8,4,11.5,-0.33333333333333337,0,0,17,0,0
1,0,0,1,1,0,0,4,6,0,6,15,25,2,0,19,111.0,106.5,0,5,10,3,10.5,0,0,5,11,3,10.8,0,12.4,0.5,1.79,0.6,0.6,-0.3000000000000007,4,6,10.65,0.0,0,0,21,0,0
1,0,0,1,1,0,0,5,10,0,6,7,29,40,0,18,121.0,125.9,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0
0,1,0,1,0,1,0,0,4,0,0,7,24,0,0,20,126.0,120.1,0,6,6,6,13.16666667,0,0,6,6,6,12.66666667,0,11.1,0.6,2.02,1.0,1.0,0.5,0,12,12.91666667,0.0,0,0,12,0,0
0,0,0,1,1,0,0,0,4,0,26,15,25,41,0,21,129.0,124.8,0,6,6,6,14.5,0,0,6,7,5,12.0,0,12.4,0.5,1.79,1.0,0.8333333333333334,2.5,1,11,13.25,-0.16666666666666663,0,0,13,0,0
1,0,0,1,0,0,0,11,11,0,20,7,24,2,0,18,141.0,100.0,0,7,7,7,11.82857143,0,0,8,10,7,12.9125,0,13.9,-0.3,0.79,1.0,0.875,-1.0839285699999994,1,14,12.370535714999999,-0.125,0,0,17,-1,0
1,0,0,0,1,0,0,0,7,0,6,7,30,42,0,20,136.0,133.9,0,5,7,4,13.0,0,0,5,11,3,12.0,2,10.8,1.4,1.74,0.8,0.6,1.0,3,7,12.5,-0.20000000000000007,1,0,18,0,0
0,0,0,1,0,0,0,9,11,0,17,23,29,42,0,30,133.1,118.9,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,15,0,0.0,0.0,0,0,0,-1,1
1,0,0,1,0,0,0,0,3,0,18,0,29,38,0,18,140.0,138.3,0,6,7,6,16.0,0,0,6,6,6,15.16666667,0,12.4,0.5,1.79,1.0,1.0,0.8333333300000003,0,12,15.583333334999999,0.0,0,0,13,0,0
0,1,0,1,1,0,0,0,5,0,6,22,29,43,0,20,123.0,124.1,0,5,13,5,14.0,2,0,5,10,3,12.0,1,9.4,-0.8,-3.12,1.0,0.6,2.0,2,8,13.0,-0.4,0,0,23,0,0
0,0,0,1,0,0,0,4,5,0,17,0,23,43,0,20,106.0,106.0,0,6,9,6,13.16666667,0,0,6,8,4,14.0,0,13.9,-0.3,0.79,1.0,0.6666666666666666,-0.8333333300000003,2,10,13.583333334999999,-0.33333333333333337,0,0,17,0,0
0,0,0,1,1,0,0,4,5,0,0,7,24,2,0,18,135.0,125.6,0,5,8,4,11.0,1,0,5,8,3,14.0,0,12.7,3.7,-1.7,0.8,0.6,-3.0,3,7,12.5,-0.20000000000000007,0,0,16,0,0
0,1,0,1,1,0,0,9,11,0,18,22,25,41,0,25,130.0,120.0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,0.875,0.875,0.0,2,14,13.29,0.0,0,0,22,0,1
0,1,0,1,1,0,0,3,5,0,17,22,29,36,0,18,130.0,119.5,0,6,14,6,14.33333333,0,0,6,9,6,12.0,0,15.5,2.8,-4.06,1.0,1.0,2.3333333300000003,0,12,13.166666665000001,0.0,0,0,23,0,0
1,0,0,1,0,0,0,4,5,0,18,23,12,19,0,21,137.0,141.6,0,5,7,4,12.25,0,0,5,7,5,12.0,0,7.6,2.6,0.32,0.8,1.0,0.25,1,9,12.125,0.19999999999999996,0,0,14,0,0
0,0,0,1,0,0,0,0,7,0,17,22,30,44,0,19,167.0,159.3,0,5,7,5,14.71428571,0,0,5,5,5,15.8,0,7.6,2.6,0.32,1.0,1.0,-1.0857142900000003,0,10,15.257142855000001,0.0,0,0,12,0,0
1,0,0,1,0,0,0,9,10,0,17,22,29,43,0,36,150.0,115.0,0,6,8,6,13.57142857,0,0,6,9,5,13.2,0,12.7,3.7,-1.7,1.0,0.8333333333333334,0.37142857000000085,1,11,13.385714284999999,-0.16666666666666663,0,0,17,0,1
0,1,0,1,0,0,0,5,11,0,6,0,29,38,0,20,128.0,125.8,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,0.0,0.0,0.0,16,0,0.0,0.0,0,0,16,0,0
0,0,1,1,1,0,0,15,5,12,0,0,24,37,0,21,140.0,140.0,7,9,10,8,13.25,0,4,9,14,5,12.2,0,8.9,1.4,3.51,0.8888888888888888,0.5555555555555556,1.0500000000000007,5,13,12.725,-0.33333333333333326,1,0,24,0,0
1,0,0,1,0,0,0,0,10,0,0,7,24,38,0,18,126.0,116.9,0,6,8,6,13.57142857,0,0,6,7,5,11.8,0,8.9,1.4,3.51,1.0,0.8333333333333334,1.7714285699999994,1,11,12.685714285,-0.16666666666666663,0,0,15,0,0
0,0,0,1,1,0,0,4,11,0,6,22,25,43,0,18,145.0,130.5,0,8,8,7,14.24,0,0,8,8,7,14.24,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,14.24,0.0,0,0,16,0,0
1,0,0,1,0,0,0,11,16,0,0,0,26,40,0,34,140.0,100.0,0,5,5,5,13.8,0,0,5,6,5,13.83333333,0,9.4,-0.8,-3.12,1.0,1.0,-0.033333329999999606,0,10,13.816666665,0.0,0,0,11,0,1
0,0,0,1,1,0,0,0,10,0,6,7,29,43,0,24,117.0,116.3,0,6,9,4,12.6,0,0,6,6,4,11.5,0,12.7,3.7,-1.7,0.6666666666666666,0.6666666666666666,1.0999999999999996,4,8,12.05,0.0,0,0,15,0,0
0,1,0,1,1,0,0,0,11,0,0,0,27,41,0,19,128.0,120.5,0,7,10,5,13.04,0,0,7,7,7,12.5,0,12.4,0.5,1.79,0.7142857142857143,1.0,0.5399999999999991,2,12,12.77,0.2857142857142857,0,0,17,0,0
0,0,0,1,1,0,0,0,15,0,6,22,25,39,0,19,114.0,109.5,0,7,10,4,10.5,0,0,7,7,2,10.5,0,16.2,0.3,-0.92,0.5714285714285714,0.2857142857142857,0.0,8,6,10.5,-0.2857142857142857,0,0,17,0,0
1,0,0,1,1,0,0,12,0,9,6,0,29,43,0,21,150.0,154.8,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
1,0,0,1,0,0,0,0,9,0,17,22,25,2,0,19,127.0,125.3,0,6,9,5,10.8,0,0,6,11,5,11.0,0,7.6,2.6,0.32,0.8333333333333334,0.8333333333333334,-0.1999999999999993,2,10,10.9,0.0,0,0,20,0,0
1,0,0,1,0,0,0,9,12,5,23,0,23,41,0,37,133.1,110.5,0,7,15,0,0.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,0.0,0.0,0.0,14,0,0.0,0.0,0,0,28,0,1
1,1,0,1,1,0,0,0,13,0,0,0,29,43,0,18,122.0,116.1,0,5,6,4,12.25,0,0,5,5,5,12.2,0,9.4,-0.8,-3.12,0.8,1.0,0.05000000000000071,1,9,12.225,0.19999999999999996,0,0,11,0,0
0,0,0,1,1,0,0,4,15,0,6,0,29,37,0,20,133.1,107.0,0,7,12,6,11.66666667,0,0,7,10,3,13.0,0,16.2,0.3,-0.92,0.8571428571428571,0.42857142857142855,-1.3333333300000003,5,9,12.333333334999999,-0.42857142857142855,0,0,22,0,0
1,0,0,1,0,0,0,9,11,5,6,7,24,38,0,33,133.1,100.0,0,7,7,5,13.06,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,0.7142857142857143,0.0,13.06,9,5,6.53,-0.7142857142857143,0,0,16,0,1
1,0,0,0,0,0,0,12,7,9,12,0,22,42,0,22,150.0,150.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0.0,0.0,0.0,10,0,0.0,0.0,1,0,10,0,0
1,0,0,1,0,0,0,4,16,0,17,7,29,38,0,23,116.0,118.5,0,5,6,4,13.0,0,0,5,5,5,13.0,0,7.6,2.6,0.32,0.8,1.0,0.0,1,9,13.0,0.19999999999999996,0,0,11,0,0
0,0,0,1,1,0,0,0,15,0,6,3,29,41,0,18,135.0,137.1,0,6,6,6,13.33333333,0,0,6,7,6,12.33333333,0,7.6,2.6,0.32,1.0,1.0,1.0,0,12,12.83333333,0.0,0,0,13,0,0
1,0,0,1,0,0,0,0,10,0,0,0,18,33,0,20,125.0,114.5,0,6,8,6,13.14285714,0,0,6,7,6,12.5,0,8.9,1.4,3.51,1.0,1.0,0.6428571400000003,0,12,12.82142857,0.0,0,0,15,0,0
0,1,0,1,1,0,0,4,13,0,17,23,28,41,0,21,118.0,115.2,0,5,7,3,12.33333333,0,0,5,5,2,12.5,0,7.6,2.6,0.32,0.6,0.4,-0.16666666999999968,5,5,12.416666665000001,-0.19999999999999996,0,0,12,0,0
0,1,0,1,1,0,0,4,10,0,6,7,27,41,0,18,130.0,121.6,0,6,9,1,10.0,1,0,6,6,0,0.0,0,12.7,3.7,-1.7,0.16666666666666666,0.0,10.0,11,1,5.0,-0.16666666666666666,0,0,15,0,0
1,0,0,1,0,0,0,0,0,0,18,0,25,1,0,21,116.0,111.1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0
0,0,0,1,0,0,0,4,9,0,17,22,28,40,0,21,135.0,127.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0
0,0,0,0,1,0,0,15,5,12,0,0,25,39,0,23,140.0,143.3,7,12,19,9,13.66666667,0,4,9,15,6,13.5,0,8.9,1.4,3.51,0.75,0.6666666666666666,0.16666666999999968,6,15,13.583333334999999,-0.08333333333333337,1,0,34,3,0
1,0,1,0,0,0,0,12,9,9,0,7,24,39,0,27,130.0,127.4,3,6,8,5,11.6,0,2,6,9,5,12.0,0,13.9,-0.3,0.79,0.8333333333333334,0.8333333333333334,-0.40000000000000036,2,10,11.8,0.0,2,0,17,0,1
0,0,0,1,0,0,0,11,2,2,14,19,0,45,0,29,114.0,110.0,0,6,10,6,11.66666667,0,0,6,7,6,11.0,0,7.6,2.6,0.32,1.0,1.0,0.6666666699999997,0,12,11.333333334999999,0.0,0,0,17,0,1
0,0,0,1,0,0,0,11,15,0,17,7,29,42,0,22,140.0,122.3,0,6,9,5,13.6,0,0,6,8,5,12.0,0,12.7,3.7,-1.7,0.8333333333333334,0.8333333333333334,1.5999999999999996,2,10,12.8,0.0,0,0,17,0,0
0,0,0,1,0,0,0,17,8,7,0,24,24,41,0,33,120.0,120.0,2,5,9,2,14.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,0.4,0.0,14.0,8,2,7.0,-0.4,0,0,14,0,1
0,0,0,1,0,0,0,12,16,9,17,22,29,43,0,26,160.0,160.0,0,5,5,5,12.0,0,0,5,7,5,11.4,0,12.7,3.7,-1.7,1.0,1.0,0.5999999999999996,0,10,11.7,0.0,0,0,12,0,1
0,1,0,1,1,0,0,0,14,0,6,23,24,38,0,20,150.0,146.5,0,6,6,6,13.5,0,0,6,7,6,12.66666667,0,11.1,0.6,2.02,1.0,1.0,0.8333333300000003,0,12,13.083333334999999,0.0,0,0,13,0,0
0,0,0,1,1,0,0,4,5,0,0,7,24,43,0,18,138.0,142.2,0,5,7,5,13.8,0,0,5,5,5,12.6,0,10.8,1.4,1.74,1.0,1.0,1.200000000000001,0,10,13.2,0.0,0,0,12,0,0
0,1,1,0,1,0,0,4,5,0,6,7,24,43,0,21,109.0,104.1,0,6,16,2,13.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0.3333333333333333,0.0,13.0,10,2,6.5,-0.3333333333333333,2,1,24,0,0
0,1,0,1,0,0,0,4,9,0,0,26,29,36,0,19,145.0,129.6,0,6,7,6,11.33333333,0,0,6,7,6,12.42857143,0,11.1,0.6,2.02,1.0,1.0,-1.0952380999999995,0,12,11.88095238,0.0,0,0,14,0,0
0,1,0,1,1,0,0,0,11,0,6,23,29,41,0,18,145.0,136.3,0,8,8,7,13.97142857,0,0,8,8,7,13.97142857,0,12.7,3.7,-1.7,0.875,0.875,0.0,2,14,13.97142857,0.0,0,0,16,0,0
0,1,0,1,1,0,0,0,11,0,12,0,24,37,0,19,122.0,114.8,0,7,11,4,12.65,0,0,7,9,5,11.1,0,12.4,0.5,1.79,0.5714285714285714,0.7142857142857143,1.5500000000000007,5,9,11.875,0.1428571428571429,0,0,20,0,0
0,0,1,1,0,0,0,0,9,7,0,23,29,37,0,18,135.0,129.4,0,6,6,6,12.16666667,0,0,6,6,6,12.33333333,0,10.8,1.4,1.74,1.0,1.0,-0.16666666000000063,0,12,12.25,0.0,1,0,12,0,0
1,1,0,1,1,0,0,0,8,0,6,7,29,41,0,18,130.0,119.5,0,5,7,4,11.25,0,0,5,6,4,12.25,0,12.4,0.5,1.79,0.8,0.8,-1.0,2,8,11.75,0.0,0,0,13,0,0
0,1,0,1,0,0,0,0,8,0,17,22,29,40,0,18,150.0,138.5,0,5,5,5,14.0,0,0,5,6,5,13.6,0,12.4,0.5,1.79,1.0,1.0,0.40000000000000036,0,10,13.8,0.0,0,0,11,0,0
0,1,0,0,0,0,0,9,5,0,16,21,31,39,0,28,133.1,128.2,0,5,14,1,12.0,3,0,5,5,0,0.0,5,9.4,-0.8,-3.12,0.2,0.0,12.0,9,1,6.0,-0.2,1,0,19,0,1
0,0,0,1,1,0,0,0,8,0,18,7,23,41,0,19,129.0,118.9,0,5,8,4,12.8,0,0,5,10,3,14.5,0,10.8,1.4,1.74,0.8,0.6,-1.6999999999999993,3,7,13.65,-0.20000000000000007,0,0,18,0,0
0,0,0,1,0,0,0,4,8,0,17,23,25,1,0,18,142.0,129.4,0,5,5,5,13.2,0,0,5,6,4,12.5,0,9.4,-0.8,-3.12,1.0,0.8,0.6999999999999993,1,9,12.85,-0.19999999999999996,0,0,11,0,0
0,1,1,0,1,1,0,4,13,0,6,22,29,45,0,18,110.0,106.1,0,6,6,1,11.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0.16666666666666666,0.0,11.0,11,1,5.5,-0.16666666666666666,2,1,6,0,0
0,0,0,0,0,0,0,17,2,7,15,20,30,44,0,59,130.0,140.0,10,15,22,12,13.33333333,0,8,8,8,8,12.875,0,10.8,1.4,1.74,0.8,1.0,0.4583333300000003,3,20,13.104166665000001,0.19999999999999996,1,0,30,7,1
0,0,1,1,0,0,1,9,2,0,0,0,24,41,1,25,120.0,119.5,2,6,6,6,11.33333333,0,0,6,6,4,11.75,0,8.9,1.4,3.51,1.0,0.6666666666666666,-0.4166666699999997,2,10,11.541666665000001,-0.33333333333333337,1,0,12,0,1
1,1,0,0,0,0,0,9,16,0,0,15,1,36,0,26,160.0,130.0,0,5,12,3,10.66666667,0,0,5,11,3,10.66666667,0,9.4,-0.8,-3.12,0.6,0.6,0.0,4,6,10.66666667,0.0,1,0,23,0,1
1,0,0,1,1,0,0,0,8,0,0,0,24,36,0,20,125.0,134.1,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0.0,0.0,0.0,10,0,0.0,0.0,0,0,0,0,0
0,0,0,1,1,0,0,0,8,0,17,23,24,43,0,18,129.0,121.0,0,5,8,2,10.5,0,0,5,7,3,12.33333333,0,7.6,2.6,0.32,0.4,0.6,-1.8333333300000003,5,5,11.416666665000001,0.19999999999999996,0,0,15,0,0
1,0,0,1,0,0,0,16,4,6,19,24,22,36,0,27,120.0,119.77409446858451,0,5,9,2,12.034228110820528,0,0,5,9,3,12.632438559179471,0,12.7,3.7,-1.7,0.3424608295521411,0.5034228110820529,-0.5982104483589414,6,5,12.333333334999999,0.16096198152991184,0,0,18,0,0
1,0,0,1,0,0,0,10,11,5,23,0,23,41,3,36,133.1,108.72187231893513,0,7,13,0,0.0,0,0,6,12,0,0.0,0,10.727439914443549,0.7354763947478001,2.272324785217778,0.0,0.0,0.0,13,0,0.0,0.0,0,0,26,0,1
0,0,0,1,1,0,0,2,8,0,12,12,22,39,0,19,124.69038428976255,125.2370196377968,0,5,5,5,11.745192144881276,0,0,5,10,1,11.690384289762552,0,10.144134924725577,1.4,2.350990096439858,1.0,0.3162499294485528,0.05480785511872477,3,6,11.717788217321912,-0.6837500705514472,0,0,15,0,0
0,0,0,1,0,0,0,5,10,2,7,22,25,40,0,21,157.73834523201342,145.58914321775237,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.560751784802012,-0.11906761856107229,1.0161654767986597,0.0,0.0,0.0,12,0,0.0,0.0,0,0,0,0,0
0,0,0,1,0,0,0,9,12,5,17,12,23,39,0,46,133.1,99.45586315800108,0,6,12,4,11.970575435334055,0,0,6,12,3,11.507861052532323,0,10.465787367860969,2.6725515789331893,-1.268879578636841,0.6813789473329728,0.514712280666306,0.46271438280173116,4,7,11.73921824393319,-0.16666666666666666,0,0,24,0,1
0,0,0,0,1,0,0,4,10,0,17,22,28,42,0,23,119.13893198002528,112.8499224359545,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.597252386017695,2.452670049936804,-3.6237535827206253,0.0,0.0,0.0,10,0,0.0,0.0,0,0,10,0,0
0,0,0,1,0,0,0,0,11,0,15,5,26,1,0,21,139.80489474919042,128.26829368495143,0,6,10,6,11.90243881563512,0,0,6,9,5,12.686992981409432,0,11.1,0.6,2.02,1.0,0.8333333333333334,-0.7845541657743114,1,11,12.294715898522275,-0.16666666666666663,0,0,19,0,0
0,0,0,0,0,0,0,4,13,0,0,0,24,41,0,19,126.18071441708803,114.81311843102283,0,5,6,3,12.629335992206833,0,0,5,9,5,13.111637314229407,0,10.764366171278418,1.3440039834375141,1.6162997088665083,0.5127263674005651,0.8375754558001884,-0.4823013220225736,3,8,12.87048665321812,0.32484908839962334,1,0,16,0,0
0,0,0,0,0,0,0,9,12,0,17,22,29,42,0,25,144.40482450423937,109.08337715296757,0,7,15,5,12.038447811190524,0,0,8,16,4,11.93392763243641,0,9.736916655805484,1.9065548179875291,2.3625432166456406,0.7142857142857143,0.5699396936970077,0.10452017875411557,5,9,11.986187721813467,-0.1443460205887066,1,0,31,-1,0
1,0,0,0,0,0,0,4,6,0,5,13,25,1,0,19,111.11423792592039,107.09403721478607,0,5,9,3,10.728475851840793,0,0,5,10,3,11.005628266656714,0,12.75413757035323,0.7627472296169127,1.1217081333656787,0.6456951703681587,0.6076158617280264,-0.27715241481592123,3,6,10.867052059248755,-0.03807930864013228,0,0,20,0,0
0,0,0,0,0,0,0,10,9,3,12,22,27,42,0,43,133.1,151.48021816988296,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.684272224160509,1.688130901929777,0.9583083686491561,0.0,0.0,0.0,10,0,0.0,0.0,0,0,13,0,1
0,0,0,1,0,0,0,3,7,0,5,14,23,36,0,19,123.02926537551653,121.5063507983471,0,5,6,0,0.0,0,0,5,5,0,0.0,0,7.7155982332902955,2.602926537551653,0.2559088276187982,0.0,0.0,0.0,10,0,0.0,0.0,0,0,11,0,0
